job_number,field,old_value,new_value,reason,edited_date,editor
122734639,hotel_prop,215,0,,8/25/20,SL
122734639,otherb_init,216,211,,8/25/20,SL
122734639,otherb_prop,215,209,,8/25/20,SL
122736511,classa_init,1,0,,1/29/21,ks
122736520,classa_init,11,0,,1/29/21,KS
122741499,classa_init,1,0,,1/29/21,ks
122742407,classa_init,1,0,,1/29/21,ks
122742416,classa_init,1,0,,7/27/20,SL
122745100,classa_prop,365,0,,7/17/25,ML
122745100,hotel_prop,365,320,,7/17/25,ML
122745100,otherb_prop,365,0,,7/17/25,ML
122751897,hotel_init,99,0,,8/29/20,BS
122751897,otherb_init,99,0,,8/29/20,BS
122753582,classa_init,216,189,job related to units_.sql,2/21/20,
122753582,classa_prop,214,187,job related to units_.sql,2/21/20,
122753635,hotel_prop,55,0,,8/29/20,AP
122753635,otherb_prop,55,0,,8/29/20,AP
122753822,hotel_init,28,0,,8/29/20,TD
122753822,hotel_prop,26,0,,8/29/20,TD
122753822,otherb_init,28,0,,8/29/20,TD
122753822,otherb_prop,26,0,,8/29/20,TD
122754572,classa_init,5,0,,1/29/21,TD
122754581,classa_init,2,0,,1/29/21,ks
122757784,classa_init,2,0,,1/29/21,ks
122760654,classa_prop,11,10,,1/26/21,KS
122760654,hotel_prop,11,0,,1/26/21,KS
122760654,otherb_prop,11,0,,1/26/21,KS
122761403,classa_init,1,0,,1/29/21,ks
122761582,classa_init,68,0,change occ_init / change u_init,8/13/19,
122761582,hotel_init,68,0,,8/29/20,KS
122761582,hotel_prop,19,0,,8/29/20,KS
122761582,otherb_init,68,0,,8/29/20,KS
122761582,otherb_prop,19,0,,8/29/20,KS
122765105,classa_init,5,4,,1/29/21,TD
122771795,classa_init,,0,,7/16/20,TD
122771795,hotel_init,,0,,8/27/20,TD
122771795,hotel_prop,7,0,,8/27/20,TD
122771795,otherb_init,,0,,8/27/20,TD
122771795,otherb_prop,7,0,,8/27/20,TD
122773837,classa_init,1,0,,1/29/21,ks
122775791,classa_init,1,0,,1/29/21,ks
122779733,classa_init,10,1,,8/28/20,TD
122779733,hotel_init,10,0,,8/28/20,TD
122779733,hotel_prop,1,0,,8/28/20,TD
122779733,otherb_init,10,9,,8/28/20,TD
122779733,otherb_prop,1,0,,8/28/20,TD
122784923,classa_init,7,0,,8/24/20,TD
122784923,hotel_init,7,0,,8/24/20,TD
122784923,hotel_prop,0,0,,8/24/20,TD
122784923,otherb_init,7,7,,8/24/20,TD
122784923,otherb_prop,0,0,,8/24/20,TD
122788288,hotel_init,50,0,,2/5/24,VB
122788288,otherb_init,50,0,,2/5/24,VB
122789143,hotel_init,86,0,,2/5/24,VB
122789143,otherb_init,86,0,,2/5/24,VB
122790872,classa_init,153,144,,8/27/20,TD
122790872,classa_prop,164,140,,8/27/20,TD
122790872,hotel_init,153,0,,8/27/20,TD
122790872,hotel_prop,164,35,,8/27/20,TD
122790872,otherb_init,153,0,,8/27/20,TD
122790872,otherb_prop,164,0,,8/27/20,TD
122791461,hotel_init,24,0,,8/27/20,KS
122791461,hotel_prop,25,0,,8/27/20,KS
122791461,otherb_init,24,0,,8/27/20,KS
122791461,otherb_prop,25,0,,8/27/20,KS
122793478,classa_init,8,1,,1/31/20,
122793478,hotel_init,8,0,,8/29/20,TD
122793478,hotel_prop,2,0,,8/29/20,TD
122793478,otherb_init,8,7,,1/31/20,
122793478,otherb_prop,2,0,,8/29/20,TD
122793487,classa_init,8,1,,1/31/20,
122793487,hotel_init,8,0,,8/29/20,TD
122793487,hotel_prop,2,0,,8/29/20,TD
122793487,otherb_init,8,7,,1/31/20,
122793487,otherb_prop,2,0,,8/29/20,TD
122798954,classa_init,12,0,,1/31/20,
122798954,classa_prop,5,4,,1/31/20,
122798954,hotel_init,12,0,,8/29/20,TD
122798954,hotel_prop,5,0,,8/29/20,TD
122798954,otherb_init,12,12,,1/31/20,
122798954,otherb_prop,5,1,,1/31/20,
122801682,classa_init,1,0,change u_init,2/14/20,
122803902,hotel_init,26,0,,8/28/20,KS
122803902,hotel_prop,20,0,,8/28/20,KS
122803902,otherb_init,26,0,,8/28/20,KS
122803902,otherb_prop,20,0,,8/28/20,KS
122804117,classa_init,1,0,,1/29/21,ks
122808649,classa_init,,0,change u_init,8/13/19,
122812322,classa_init,2,1,,2/3/20,
122812322,hotel_init,2,0,,8/29/20,TD
122812322,hotel_prop,2,0,,8/29/20,TD
122812322,otherb_init,2,14,,2/3/20,
122812322,otherb_prop,2,0,,8/29/20,TD
122813250,hotel_init,2,0,,4/20/22,SL
122813250,hotel_prop,14,0,,4/20/22,SL
122813250,otherb_init,2,0,,4/20/22,SL
122813250,otherb_prop,14,0,,4/20/22,SL
122816863,classa_init,13,0,,3/9/23,VB
122816863,classa_prop,10,0,,3/9/23,VB
122816863,hotel_init,13,0,,3/9/23,VB
122816863,hotel_prop,10,10,,3/9/23,VB
122816863,otherb_init,13,0,,3/9/23,VB
122816863,otherb_prop,10,0,,3/9/23,VB
122817988,classa_init,10,1,,1/31/20,
122817988,hotel_init,10,0,,8/29/20,TD
122817988,hotel_prop,4,0,,8/29/20,TD
122817988,otherb_init,10,9,,1/31/20,
122817988,otherb_prop,4,0,,8/29/20,TD
122821704,hotel_init,10,0,,8/28/20,TD
122821704,hotel_prop,1,0,,8/28/20,TD
122821704,otherb_init,10,0,,8/28/20,TD
122821704,otherb_prop,1,0,,8/28/20,TD
122822785,classa_init,12,1,,8/28/20,KS
122822785,classa_prop,,0,change occ_init / change occ_prop  / change u_prop,8/13/19,
122822785,hotel_init,12,0,,8/28/20,KS
122822785,hotel_prop,,0,,8/28/20,KS
122822785,otherb_init,12,11,,8/28/20,KS
122822785,otherb_prop,,0,,8/28/20,KS
122824024,hotel_init,24,0,,2/5/24,VB
122824024,otherb_init,24,0,,2/5/24,VB
122826059,classa_init,3,0,,1/29/21,ks
122826763,classa_init,300,0,,8/27/20,AP
122826763,classa_prop,300,0,,8/27/20,AP
122826763,hotel_init,300,446,,8/27/20,AP
122826763,hotel_prop,300,446,,8/27/20,AP
122826763,otherb_init,300,0,,8/27/20,AP
122826763,otherb_prop,300,0,,8/27/20,AP
122826843,classa_prop,48,0,,7/27/20,AP
122826843,hotel_prop,48,48,,7/27/20,AP
122826843,otherb_prop,48,0,,8/29/20,AP
122826996,classa_init,11,1,,1/31/20,
122826996,hotel_init,11,0,,8/29/20,TD
122826996,hotel_prop,2,0,,8/29/20,TD
122826996,otherb_init,11,11,,1/31/20,
122826996,otherb_prop,2,0,,8/29/20,TD
122828397,hotel_init,4,0,,4/25/23,WS
122828397,hotel_prop,1,0,,4/25/23,WS
122828397,otherb_init,4,0,,4/25/23,WS
122828397,otherb_prop,1,0,,4/25/23,WS
122828663,hotel_init,1,0,,8/29/20,TD
122828663,hotel_prop,1,0,,8/29/20,TD
122828663,otherb_init,1,0,,8/29/20,TD
122828663,otherb_prop,1,0,,8/29/20,TD
122829591,classa_prop,35,46,,8/8/22,VB
122829591,hotel_init,0,0,,8/8/22,VB
122829591,hotel_prop,35,0,,8/8/22,VB
122829591,otherb_init,0,0,,8/8/22,VB
122829591,otherb_prop,35,0,,8/8/22,VB
122831178,classa_init,,0,change u_init,8/13/19,
122831178,hotel_init,,0,,8/24/21,SL
122831178,hotel_prop,205,0,,8/24/21,SL
122831178,otherb_init,,0,,8/24/21,SL
122831178,otherb_prop,205,0,,8/24/21,SL
122831418,classa_init,11,1,,2/3/20,
122831418,classa_prop,9,2,,2/3/20,
122831418,hotel_init,11,0,,8/29/20,TD
122831418,hotel_prop,9,0,,8/29/20,TD
122831418,otherb_init,11,10,,2/3/20,
122831418,otherb_prop,9,7,,2/3/20,
122835593,hotel_init,123,0,,2/5/24,VB
122835593,otherb_init,123,0,,2/5/24,VB
122846126,classa_init,15,0,,1/31/20,
122846126,hotel_init,15,0,,8/29/20,KS
122846126,hotel_prop,1,0,,8/29/20,KS
122846126,otherb_init,15,14,,1/31/20,
122846126,otherb_prop,1,0,,8/29/20,KS
122849944,classa_init,9,1,,2/3/20,
122849944,hotel_init,9,0,,8/29/20,SL
122849944,hotel_prop,7,0,,8/29/20,SL
122849944,otherb_init,9,8,,2/3/20,
122849944,otherb_prop,7,0,,8/29/20,SL
122851823,hotel_init,20,0,,2/5/24,VB
122851823,otherb_init,20,0,,2/5/24,VB
122854875,classa_init,8,9,,8/25/20,TD
122854875,hotel_init,8,0,,8/25/20,TD
122854875,hotel_prop,1,0,,8/25/20,TD
122854875,otherb_init,8,0,,8/25/20,TD
122854875,otherb_prop,1,0,,8/25/20,TD
122856935,hotel_init,2,0,,8/29/20,TD
122856935,hotel_prop,1,0,,8/29/20,TD
122856935,otherb_init,2,0,,8/29/20,TD
122856935,otherb_prop,1,0,,8/29/20,TD
122859282,classa_init,3,0,,1/29/21,ks
122859291,classa_init,1,0,,1/29/21,ks
122861224,hotel_init,8,0,,8/28/20,KS
122861224,hotel_prop,2,0,,8/28/20,KS
122861224,otherb_init,8,0,,8/28/20,KS
122861224,otherb_prop,2,0,,8/28/20,KS
122871213,classa_init,186,0,,1/31/20,
122871213,classa_prop,175,0,,1/31/20,
122871213,hotel_init,186,186,,1/31/20,
122871213,hotel_prop,175,175,,1/31/20,
122871213,otherb_init,186,0,,8/29/20,KS
122871213,otherb_prop,175,0,,8/29/20,KS
122871650,classa_prop,,0,change u_prop,8/13/19,
122872917,classa_init,36,0,,1/31/20,
122872917,hotel_init,36,36,,1/31/20,
122872917,hotel_prop,41,41,,1/31/20,
122872917,otherb_init,36,0,,8/29/20,AP
122872917,otherb_prop,41,0,,8/29/20,AP
122873818,classa_init,272,273,,8/28/20,AP
122873818,classa_prop,272,273,,8/28/20,AP
122873818,hotel_init,272,0,,8/28/20,AP
122873818,hotel_prop,272,0,,8/28/20,AP
122873818,otherb_init,272,0,,8/28/20,AP
122873818,otherb_prop,272,0,,8/28/20,AP
122874577,classa_init,198,1,,8/26/20,TD
122874577,classa_prop,184,1,,8/26/20,TD
122874577,hotel_init,198,0,,8/26/20,TD
122874577,hotel_prop,184,64,,8/26/20,TD
122874577,otherb_init,198,164,,8/26/20,TD
122874577,otherb_prop,184,87,,8/26/20,TD
122877985,classa_init,16,4,,2/3/20,
122877985,classa_prop,15,9,,2/3/20,
122877985,hotel_init,16,0,,8/29/20,KS
122877985,hotel_prop,15,0,,8/29/20,KS
122877985,otherb_init,16,12,,2/3/20,
122877985,otherb_prop,15,6,,2/3/20,
122878029,latitude,40.85991,40.85952,,7/22/20,AP
122878029,longitude,-73.922,-73.9219,,7/22/20,AP
122881845,classa_init,1,0,,1/29/21,ks
122881854,classa_init,1,0,,1/29/21,ks
122888848,classa_prop,40,0,,1/28/20,
122888848,hotel_prop,40,40,,1/28/20,
122888848,otherb_prop,40,0,,8/29/20,AP
122891442,hotel_init,22,0,,8/29/20,KS
122891442,hotel_prop,22,0,,8/29/20,KS
122891442,otherb_init,22,0,,8/29/20,KS
122891442,otherb_prop,22,0,,8/29/20,KS
122895741,hotel_init,10,0,,8/28/20,BS
122895741,hotel_prop,1,0,,8/28/20,BS
122895741,otherb_init,10,0,,8/28/20,BS
122895741,otherb_prop,1,0,,8/28/20,BS
122895965,classa_init,,0,change occ_prop / change u_init,8/13/19,
122895965,classa_prop,18,15,,8/25/21,AP
122895965,hotel_init,,0,,8/25/21,AP
122895965,hotel_prop,18,0,,8/25/21,AP
122895965,otherb_init,,0,,8/25/21,AP
122895965,otherb_prop,18,0,,8/25/21,AP
122899462,classa_init,85,0,job related to units_.sql,2/19/20,
122899462,classa_prop,6,0,job related to units_.sql,2/19/20,
122899462,otherb_init,85,85,job related to units_.sql,2/19/20,
122899462,otherb_prop,6,85,job related to units_.sql,2/19/20,
122900655,classa_init,16,4,,2/3/20,
122900655,classa_prop,14,5,,2/3/20,
122900655,hotel_init,16,0,,8/29/20,SL
122900655,hotel_prop,14,0,,8/29/20,SL
122900655,otherb_init,16,12,,2/3/20,
122900655,otherb_prop,14,9,,2/3/20,
122901128,classa_init,130,10,,7/31/20,TD
122901128,classa_prop,130,10,,7/31/20,TD
122901128,hotel_init,130,130,,2/3/20,
122901128,hotel_prop,130,130,,2/3/20,
122901128,otherb_init,130,0,,8/29/20,TD
122901128,otherb_prop,130,0,,8/29/20,TD
122901878,classa_init,3,0,,1/29/21,ks
122905151,classa_init,,0,,8/24/20,KS
122905151,hotel_init,,0,,8/24/20,KS
122905151,hotel_prop,1,0,,8/24/20,KS
122905151,otherb_init,,0,,8/24/20,KS
122905151,otherb_prop,1,0,,8/24/20,KS
122906506,hotel_prop,131,358,,8/3/22,VB
122906506,otherb_prop,131,0,,8/3/22,VB
122909610,classa_init,86,0,job related to units_.sql,2/21/20,
122909610,hotel_init,86,86,job related to units_.sql,2/21/20,
122909610,hotel_prop,90,90,job related to units_.sql,2/21/20,
122909610,otherb_init,86,0,,8/29/20,TD
122909610,otherb_prop,90,0,,8/29/20,TD
122911698,classa_init,3,2,,1/29/21,ks
122916489,hotel_init,8,0,,8/25/20,TD
122916489,hotel_prop,1,0,,8/25/20,TD
122916489,otherb_init,8,0,,8/25/20,TD
122916489,otherb_prop,1,0,,8/25/20,TD
122916693,classa_init,1,0,,1/29/21,ks
122916700,classa_init,1,0,,1/29/21,ks
122916719,classa_init,6,0,,1/29/21,BS
122920893,hotel_init,8,0,,8/24/20,TD
122920893,hotel_prop,1,0,,8/24/20,TD
122920893,otherb_init,8,0,,8/24/20,TD
122920893,otherb_prop,1,0,,8/24/20,TD
122923266,classa_init,321,19,,1/31/20,
122923266,classa_prop,317,0,,1/31/20,
122923266,hotel_init,321,302,,1/31/20,
122923266,hotel_prop,317,317,,1/31/20,
122925120,classa_init,1,0,,1/29/21,ks
122927351,hotel_init,0,0,,8/29/20,KS
122927351,hotel_prop,0,24,verify units count in 2020,2/13/20,
122927351,otherb_init,0,0,,8/29/20,KS
122927351,otherb_prop,0,0,,8/29/20,KS
122927770,hotel_init,151,0,,8/29/20,TD
122927770,hotel_prop,151,0,,8/29/20,TD
122927770,otherb_init,151,0,,8/29/20,TD
122927770,otherb_prop,151,0,,8/29/20,TD
122927985,classa_init,1,0,,1/29/21,ks
122928902,hotel_init,18,0,,4/20/22,SL
122928902,hotel_prop,9,0,,4/20/22,SL
122928902,otherb_init,18,0,,4/20/22,SL
122928902,otherb_prop,9,0,,4/20/22,SL
122934726,classa_init,1,0,,1/29/21,ks
122934735,classa_init,1,0,,1/29/21,ks
122938287,classa_init,13,0,,8/10/23,VB
122938287,hotel_init,13,0,,8/10/23,VB
122938287,hotel_prop,8,0,,8/10/23,VB
122938287,otherb_init,13,13,,8/10/23,VB
122938287,otherb_prop,8,0,,8/10/23,VB
122938296,classa_init,11,0,,2/3/20,
122938296,hotel_init,11,0,,8/29/20,SL
122938296,hotel_prop,8,0,,8/29/20,SL
122938296,otherb_init,11,11,,2/3/20,
122938296,otherb_prop,8,0,,8/29/20,SL
122940381,classa_init,1,0,,2/3/20,
122940381,hotel_init,1,0,,8/29/20,TD
122940381,hotel_prop,2,0,,8/29/20,TD
122940381,otherb_init,1,8,,2/3/20,
122940381,otherb_prop,2,0,,8/29/20,TD
122940791,classa_init,25,0,,1/28/20,
122940791,classa_prop,134,0,,1/28/20,
122940791,hotel_init,25,0,,8/29/20,TD
122940791,hotel_prop,134,0,,8/29/20,TD
122940791,otherb_init,25,25,,1/28/20,
122940791,otherb_prop,134,134,,1/28/20,
122948640,classa_init,88,0,,1/31/20,
122948640,classa_prop,31,0,,1/31/20,
122948640,hotel_init,88,88,,1/31/20,
122948640,hotel_prop,31,31,,1/31/20,
122948640,otherb_init,88,0,,8/29/20,KS
122948640,otherb_prop,31,0,,8/29/20,KS
122950761,hotel_init,0,0,,,
122950761,hotel_prop,5,0,,,
122950761,otherb_init,0,0,,,
122950761,otherb_prop,5,0,,,
122961713,classa_init,11,1,,8/28/20,AP
122961713,hotel_init,11,0,,8/28/20,AP
122961713,hotel_prop,2,0,,8/28/20,AP
122961713,otherb_init,11,10,,8/28/20,AP
122961713,otherb_prop,2,0,,8/28/20,AP
122961875,hotel_init,27,0,,7/20/22,SL
122961875,hotel_prop,14,0,,7/20/22,SL
122961875,otherb_init,27,0,,7/20/22,SL
122961875,otherb_prop,14,0,,7/20/22,SL
122962561,hotel_init,10,0,,8/28/20,BS
122962561,hotel_prop,1,0,,8/28/20,BS
122962561,otherb_init,10,0,,8/28/20,BS
122962561,otherb_prop,1,0,,8/28/20,BS
122971301,classa_init,21,14,,8/24/20,TD
122971301,hotel_init,21,0,,8/24/20,TD
122971301,hotel_prop,14,0,,8/24/20,TD
122971301,otherb_init,21,7,,8/24/20,TD
122971301,otherb_prop,14,0,,8/24/20,TD
122974335,classa_init,11,1,,8/30/23,SL
122974335,classa_prop,1,1,,8/30/23,SL
122974335,hotel_init,11,0,,8/30/23,SL
122974335,hotel_prop,1,0,,8/30/23,SL
122974335,otherb_init,11,10,,8/30/23,SL
122974335,otherb_prop,1,0,,8/30/23,SL
122977172,classa_init,24,0,,7/31/20,KS
122977172,classa_prop,24,0,,2/13/20,
122977172,hotel_init,24,0,,7/31/20,KS
122977172,hotel_prop,24,24,,7/31/20,KS
122977172,otherb_init,24,0,,8/29/20,KS
122977172,otherb_prop,24,0,,8/29/20,KS
122977323,classa_init,10,2,,8/3/22,VB
122977323,hotel_init,10,0,,8/3/22,VB
122977323,hotel_prop,1,0,,8/3/22,VB
122977323,otherb_init,10,7,,8/3/22,VB
122977323,otherb_prop,1,0,,8/3/22,VB
122978126,hotel_init,8,0,,8/29/20,SL
122978126,hotel_prop,8,0,,8/29/20,SL
122978126,otherb_init,8,0,,8/29/20,SL
122978126,otherb_prop,8,0,,8/29/20,SL
122979009,classa_init,18,0,,5/6/22,SL
122979009,hotel_init,18,0,,5/6/22,SL
122979009,hotel_prop,5,0,,5/6/22,SL
122979009,otherb_init,18,18,,5/6/22,SL
122979009,otherb_prop,5,0,,5/6/22,SL
122981906,classa_init,13,0,,8/28/20,TD
122981906,hotel_init,13,0,,8/28/20,TD
122981906,hotel_prop,2,0,,8/28/20,TD
122981906,otherb_init,13,13,,8/28/20,TD
122981906,otherb_prop,2,0,,8/28/20,TD
122983174,classa_init,10,3,,1/31/20,
122983174,hotel_init,10,0,,8/29/20,KS
122983174,hotel_prop,1,0,,8/29/20,KS
122983174,otherb_init,10,7,,1/31/20,
122983174,otherb_prop,1,0,,8/29/20,KS
122984832,classa_init,11,0,,1/31/20,
122984832,hotel_init,11,0,,8/29/20,KS
122984832,hotel_prop,0,0,,8/29/20,KS
122984832,otherb_init,11,11,,1/31/20,
122984832,otherb_prop,0,0,,8/29/20,KS
122985029,classa_prop,296,0,,4/29/22,SL
122985029,hotel_prop,296,296,,4/29/22,SL
122985029,otherb_prop,296,0,,4/29/22,SL
122988320,classa_init,854,185,Essex House Hotel/Condo,8/28/20,BS
122988320,classa_prop,867,185,Essex House Hotel/Condo,8/28/20,BS
122988320,hotel_init,854,509,Essex House Hotel/Condo,8/28/20,BS
122988320,hotel_prop,867,509,Essex House Hotel/Condo,8/28/20,BS
122988320,otherb_init,854,0,Essex House Hotel/Condo,8/28/20,BS
122988320,otherb_prop,867,0,Essex House Hotel/Condo,8/28/20,BS
122991325,classa_init,4,0,,2/3/20,
122991325,hotel_init,4,0,,8/29/20,SL
122991325,hotel_prop,6,0,,8/29/20,SL
122991325,otherb_init,4,7,,2/3/20,
122991325,otherb_prop,6,0,,8/29/20,SL
122993458,classa_init,591,590,,8/29/20,TD
122993458,classa_prop,587,586,,8/29/20,TD
122993458,hotel_init,591,0,,8/29/20,TD
122993458,hotel_prop,587,0,,8/29/20,TD
122993458,otherb_init,591,0,,8/29/20,TD
122993458,otherb_prop,587,0,,8/29/20,TD
122993957,classa_init,243,265,,8/27/20,AP
122993957,classa_prop,243,265,,8/27/20,AP
122993957,hotel_init,243,0,,8/27/20,AP
122993957,hotel_prop,243,0,,8/27/20,AP
122993957,otherb_init,243,0,,8/27/20,AP
122993957,otherb_prop,243,0,,8/27/20,AP
122995465,classa_init,23,1,,5/6/22,SL
122995465,hotel_init,23,0,,5/6/22,SL
122995465,hotel_prop,1,0,,5/6/22,SL
122995465,otherb_init,23,22,,5/6/22,SL
122995465,otherb_prop,1,0,,5/6/22,SL
122996570,hotel_init,22,0,,2/5/24,VB
122996570,otherb_init,22,0,,2/5/24,VB
122998337,classa_init,9,2,,1/31/20,
122998337,hotel_init,9,0,,8/29/20,TD
122998337,hotel_prop,2,0,,8/29/20,TD
122998337,otherb_init,9,7,,1/31/20,
122998337,otherb_prop,2,0,,8/29/20,TD
123003686,hotel_init,12,0,,8/29/20,KS
123003686,hotel_prop,14,0,,8/29/20,KS
123003686,otherb_init,12,0,,8/29/20,KS
123003686,otherb_prop,14,0,,8/29/20,KS
123006282,hotel_init,8,0,,8/29/20,TD
123006282,hotel_prop,10,0,,8/29/20,TD
123006282,otherb_init,8,0,,8/29/20,TD
123006282,otherb_prop,10,0,,8/29/20,TD
123013817,classa_init,21,0,,1/31/20,
123013817,hotel_init,21,0,,8/29/20,SL
123013817,hotel_prop,6,0,,8/29/20,SL
123013817,otherb_init,21,21,,1/31/20,
123013817,otherb_prop,6,0,,8/29/20,SL
123015165,hotel_init,91,0,,4/20/22,SL
123015165,hotel_prop,91,0,,4/20/22,SL
123015165,otherb_init,91,0,,4/20/22,SL
123015165,otherb_prop,91,0,,4/20/22,SL
123017047,classa_init,5,0,,7/31/20,KS
123017047,hotel_init,5,0,,8/29/20,KS
123017047,hotel_prop,1,0,,8/29/20,KS
123017047,otherb_init,5,5,,7/31/20,KS
123017047,otherb_prop,1,0,,7/31/20,KS
123017715,classa_prop,,0,change u_prop,8/13/19,
123018974,classa_init,12,0,,1/31/20,
123018974,hotel_init,12,0,,8/29/20,TD
123018974,hotel_prop,2,0,,8/29/20,TD
123018974,otherb_init,12,12,,1/31/20,
123018974,otherb_prop,2,0,,8/29/20,TD
123019606,hotel_init,50,0,,2/1/21,TD
123019606,hotel_prop,57,0,,2/1/21,TD
123019606,otherb_init,50,0,,2/1/21,TD
123019606,otherb_prop,57,0,,2/1/21,TD
123021247,hotel_init,39,0,,8/29/20,AP
123021247,hotel_prop,39,0,,8/29/20,AP
123021247,otherb_init,39,0,,8/29/20,AP
123021247,otherb_prop,39,0,,8/29/20,AP
123023138,classa_init,28,0,,8/6/20,KS
123023138,hotel_init,28,0,,8/29/20,KS
123023138,otherb_init,28,28,,8/6/20,KS
123023780,classa_init,1,0,,1/29/21,ks
123025118,classa_init,9,8,,5/6/22,SL
123025118,hotel_init,9,0,,5/6/22,SL
123025118,hotel_prop,8,0,,5/6/22,SL
123025118,otherb_init,9,1,,5/6/22,SL
123025118,otherb_prop,8,0,,5/6/22,SL
123026144,classa_init,196,0,,2/3/20,
123026144,classa_prop,194,0,,2/3/20,
123026144,hotel_init,196,214,,2/3/20,
123026144,hotel_prop,194,177,,2/3/20,
123028810,classa_prop,151,0,,1/28/20,
123028810,hotel_prop,151,0,,8/29/20,AP
123028810,otherb_prop,151,151,,1/28/20,
123032681,hotel_init,220,0,,8/29/20,BS
123032681,otherb_init,220,0,,8/29/20,BS
123032707,hotel_init,35,0,,2/5/24,VB
123032707,otherb_init,35,0,,2/5/24,VB
123035642,classa_init,602,0,,8/6/20,KS
123035642,classa_prop,584,0,,8/6/20,KS
123035642,hotel_init,602,602,,8/6/20,KS
123035642,hotel_prop,584,584,,8/6/20,KS
123035642,otherb_init,602,0,,8/29/20,KS
123035642,otherb_prop,584,0,,8/29/20,KS
123035722,classa_init,124,0,,1/31/20,
123035722,classa_prop,118,0,,1/31/20,
123035722,hotel_init,124,124,,1/31/20,
123035722,hotel_prop,118,118,,1/31/20,
123035722,otherb_init,124,0,,8/29/20,KS
123035722,otherb_prop,118,0,,8/29/20,KS
123038033,classa_init,1,0,,2/3/21,TD
123039755,classa_init,14,0,unknown units of sros,8/28/20,KS
123039755,hotel_init,14,0,unknown units of sros,8/28/20,KS
123039755,hotel_prop,8,0,unknown units of sros,8/28/20,KS
123039755,otherb_init,14,14,unknown units of sros,8/28/20,KS
123039755,otherb_prop,8,0,unknown units of sros,8/28/20,KS
123042509,classa_prop,,0,change u_prop,8/13/19,
123046765,classa_init,15,7,,8/28/20,KS
123046765,hotel_init,15,0,,8/28/20,KS
123046765,hotel_prop,2,0,,8/28/20,KS
123046765,otherb_init,15,8,,8/28/20,KS
123046765,otherb_prop,2,0,,8/28/20,KS
123051179,classa_init,1,0,,1/29/21,ks
123058797,hotel_init,6,0,,8/28/20,AP
123058797,hotel_prop,6,0,,8/28/20,AP
123058797,otherb_init,6,0,,8/28/20,AP
123058797,otherb_prop,6,0,,8/28/20,AP
123062700,classa_init,11,0,,8/28/20,AP
123062700,hotel_init,11,0,,8/28/20,AP
123062700,hotel_prop,2,0,,8/28/20,AP
123062700,otherb_init,11,11,,8/28/20,AP
123062700,otherb_prop,2,0,,8/28/20,AP
123071353,classa_init,12,7,,2/3/20,
123071353,classa_prop,11,9,,2/3/20,
123071353,hotel_init,12,0,,8/29/20,KS
123071353,hotel_prop,11,0,,8/29/20,KS
123071353,otherb_init,12,5,,2/3/20,
123071353,otherb_prop,11,2,,2/3/20,
123075288,classa_init,7,1,,1/31/20,
123075288,hotel_init,7,0,,8/29/20,TD
123075288,hotel_prop,2,0,,8/29/20,TD
123075288,otherb_init,7,6,,1/31/20,
123075288,otherb_prop,2,0,,8/29/20,TD
123077883,classa_init,,0,,4/20/22,SL
123077883,classa_prop,14,0,,4/20/22,SL
123077883,hotel_init,,0,,4/20/22,SL
123077883,hotel_prop,14,0,,4/20/22,SL
123077883,otherb_init,,0,,4/20/22,SL
123077883,otherb_prop,14,14,,4/20/22,SL
123081477,classa_init,8,1,,1/31/20,
123081477,hotel_init,8,0,,2/6/26,ML
123081477,hotel_prop,1,0,,2/6/26,ML
123081477,otherb_prop,1,0,,2/6/26,ML
123081477,otherb_init,8,7,,1/31/20,
123092679,classa_init,1,0,,7/20/20,KS
123100651,hotel_init,7,0,,8/28/20,AP
123100651,hotel_prop,1,0,,8/28/20,AP
123100651,otherb_init,7,0,,8/28/20,AP
123100651,otherb_prop,1,0,,8/28/20,AP
123103033,hotel_init,43,0,,8/29/20,TD
123103033,hotel_prop,47,0,,8/29/20,TD
123103033,otherb_init,43,0,,8/29/20,TD
123103033,otherb_prop,47,0,,8/29/20,TD
123105549,classa_init,8,1,,1/31/20,
123105549,hotel_init,8,0,,8/29/20,TD
123105549,hotel_prop,2,0,,8/29/20,TD
123105549,otherb_init,8,7,,1/31/20,
123105549,otherb_prop,2,0,,8/29/20,TD
123111952,classa_prop,178,0,,1/28/20,
123111952,hotel_prop,178,178,,1/28/20,
123111952,otherb_prop,178,0,,8/29/20,AP
123112041,hotel_init,12,0,,7/15/22,SL
123112041,hotel_prop,25,0,,7/15/22,SL
123112041,otherb_init,12,0,,7/15/22,SL
123112041,otherb_prop,25,0,,7/15/22,SL
123119160,classa_init,159,124,job related to units_.sql,2/21/20,
123119160,classa_prop,160,125,job related to units_.sql,2/21/20,
123119160,hotel_init,159,0,,8/29/20,KS
123119160,hotel_prop,160,0,,8/29/20,KS
123119160,otherb_init,159,0,,8/29/20,KS
123119160,otherb_prop,160,0,,8/29/20,KS
123120470,classa_init,14,5,,8/28/20,TD
123120470,classa_prop,8,7,,8/28/20,TD
123120470,hotel_init,14,0,,8/28/20,TD
123120470,hotel_prop,8,0,,8/28/20,TD
123120470,otherb_init,14,9,,8/28/20,TD
123120470,otherb_prop,8,0,,8/28/20,TD
123134900,classa_init,11,0,,8/24/20,TD
123134900,hotel_init,11,0,,8/24/20,TD
123134900,hotel_prop,3,0,,8/24/20,TD
123134900,otherb_init,11,8,,8/24/20,TD
